Name;Acronym;city;state;country_name;country_code
National Institute of Science and Technology of Drugs and Medicines;INCT-INOFAR;Rio de Janeiro;;Brazil;BR
National Institute on Population Medical Genetics;INaGeMP;Porto Alegre;;Brazil;BR
National Institute of Aquatic Toxicology;INCT-TA;Rio Grande;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Neurociência Translacional;INCT-INNT;São Paulo;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Obesidade e Diabetes;INCT-INOD;São Paulo;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Adaptações da Biota Aquática da Amazônia;INCT-ADAPTA;Manaus;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia em Eletrônica Orgânica;INEO;São Carlos;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia em Nanomateriais de Carbono;;Belo Horizonte;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Processos Redox em Biomedicina;;São Paulo;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Ciência Animal;INCT-CA;Viçosa;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia em Excitotoxicidade e Neuroproteção;INCT-EN;Porto Alegre;;Brazil;BR
National Institute of Photonic Science and Technology for Optical Communication;FOTONICOM;Campinas;;Brazil;BR
National Institute of Science and Mathematics Technology;;Rio de Janeiro;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia para o Controle das Intoxicações por Plantas;;Patos;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Doenças Tropicais;INCT-DT;Salvador;;Brazil;BR
Fundação de Tecnologia do Estado do Acre;FUNTAC;Rio Branco;;Brazil;BR
Instituto de Desenvolvimento Sustentável Mamirauá;IDSM;Tefé;;Brazil;BR
Instituto de Tecnologia de Alimentos;ITAL;Campinas;;Brazil;BR
Millennium Institute;IMIL;Rio de Janeiro;;Brazil;BR
Sociedade Brasileira de Ortopedia e Traumatologia;SBOT;São Paulo;;Brazil;BR
Sociedade Brasileira de Pediatria;SBP;São Paulo;;Brazil;BR
Associação Fundo de Incentivo à Pesquisa;AFIP;São Paulo;;Brazil;BR
Associação Brasileira de Metalurgia, Materiais e Mineração;ABM;São Paulo;;Brazil;BR
Brazilian Medical Association;AMB;São Paulo;;Brazil;BR
Sociedade Brasileira de Anestesiologia;SBA;Rio de Janeiro;;Brazil;BR
Sociedade Brasileira Infectologia;SBI;São Paulo;;Brazil;BR
Wikimedia Brasil;;São Paulo;;Brazil;BR
Fundação de Estudos e Pesquisas Aquáticas;FUNDESPA;São Paulo;;Brazil;BR
Fundacao Padre Leonel Franca;FPLF;Rio de Janeiro;;Brazil;BR
Fundação de Apoio à Universidade de São Paulo;FUSP;São Paulo;;Brazil;BR
Federal University of Western Bahia;UFOB;Barreiras;;Brazil;BR
Meritor (Brazil);;Osasco;;Brazil;BR
Associação Brasileira de Águas Subterrâneas;ABAS;São Paulo;;Brazil;BR
Instituto de Pesca;;São Paulo;;Brazil;BR
Fundação Estadual de Pesquisa Agropecuária;FEPAGRO;Porto Alegre;;Brazil;BR
Instituto de Pesquisa Ambiental da Amazônia;IPAM;Belém;;Brazil;BR
Agende Guarulhos;;Guarulhos;;Brazil;BR
Ciências e Cognição;;Volta Redonda;;Brazil;BR
Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler;FEPAM;Porto Alegre;;Brazil;BR
Associação Brasileira de Engenharia Agrícola;SBEA;Jaboticabal;;Brazil;BR
Ezequiel Dias Foundation;FUNED;Gameleira;;Brazil;BR
Centrus Diagnósticos por Imagem;;Campinas;;Brazil;BR
Associação Brasileira de Engenharia de Produção;ABEPRO;Rio de Janeiro;;Brazil;BR
Institute for Research and Innovation in Irrigated Agriculture;INOVAGRI;Fortaleza;;Brazil;BR
Associação Brasileira de Ensaios não Destrutivos e Inspeção;ABENDI;São Paulo;;Brazil;BR
Brazilian College of Animal Reproduction;CBRA;Belo Horizonte;;Brazil;BR
Fundação Hemopa;;Belém;;Brazil;BR
Associação Brasileira de Literatura Comparada;;Rio de Janeiro;;Brazil;BR
Research Institute for Innovation and Technology;IPTI;São Paulo;;Brazil;BR
Fucape Business School;;Vitória;;Brazil;BR
Associação Brasileira de Planetários;ABP;Porto Alegre;;Brazil;BR
Comissão Executiva do Plano da Lavoura Cacaueira;CEPLAC;Santa Isabel;;Brazil;BR
Associação Brasileira de Química;ABQ;Rio de Janeiro;;Brazil;BR
Laboratório Nacional de Astrofísica;LNA;Itajubá;;Brazil;BR
Associação Brasileira de Recursos Hídricos;ABRH;Porto Alegre;;Brazil;BR
Conselho Nacional de Pesquisa e Pós-graduação em Direito;CONPEDI;Florianópolis;;Brazil;BR
Instituto de Saúde;IS;São Paulo;;Brazil;BR
SUPERA Park of Innovation and Technology of Ribeirão Preto;;Ribeirão Preto;;Brazil;BR
Associação Brasileira de Relações Internacionais;ABRI;Belo Horizonte;;Brazil;BR
Instituto de Tecnologia de Pernambuco;ITEP;Recife;;Brazil;BR
Associação Brasileira de Rorschach e Métodos Projetivos;ASBRo;Ribeirão Preto;;Brazil;BR
Instituto de Tecnologia do Paraná;IBPT;Curitiba;;Brazil;BR
Associação Brasileira de Terapia Celular;ABTCel;Salvador;;Brazil;BR
Institute of Animal Science and Pastures;IZ;Nova Odessa;;Brazil;BR
Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho;FUNDACENTRO;São Paulo;;Brazil;BR
Associação Brasileira do Alumínio;ABAL;São Paulo;;Brazil;BR
Department of Aerospace Science and Technology;DCTA;São José dos Campos;;Brazil;BR
Federal Institute of Brasília;IFB;Brasília;;Brazil;BR
Minas Jr;;Belo Horizonte;;Brazil;BR
Fundação Meridional de Apoio à Pesquisa Agropecuária;;Londrina;;Brazil;BR
Associação de Leitura do Brasil;ALB;Campinas;;Brazil;BR
Federal Institute of Rondônia;IFRO;Porto Velho;;Brazil;BR
Fundação Museu do Homem Americano;FUMDHAM;São Raimundo Nonato;;Brazil;BR
Federal Institute Baiano;IFBA;Salvador;;Brazil;BR
Fundação Parque Tecnológico da Paraíba;PaqTcPB;Campina Grande;;Brazil;BR
Museu da Amazonia;MUSA;Manaus;;Brazil;BR
Fundação Parque Tecnológico Itaipu;;Foz do Iguaçu;;Brazil;BR
Associação Nacional de Biossegurança;ANBIO;Rio de Janeiro;;Brazil;BR
Instituto Federal de Goiás;IFG;Goiânia;;Brazil;BR
Brazilian Association of Graduate Programs in Economic;ANPEC;Niterói;;Brazil;BR
Fundação Planetário da Cidade do Rio de Janeiro;;Rio de Janeiro;;Brazil;BR
Associação Nacional de Entidades Promotoras de Empreendimentos de Tecnologias Avançadas;ANPROTEC;Brasília;;Brazil;BR
Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul;;Porto Alegre;;Brazil;BR
Instituto Federal do Amazonas;IFAM;Manaus;;Brazil;BR
Empresa de Pesquisa Agropecuária de Minas Gerais;EPAMIG;Belo Horizonte;;Brazil;BR
Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina;Epagri;Florianópolis;;Brazil;BR
Governo do Estado de Alagoas;;Maceió;;Brazil;BR
Federal Institute of Pará;IFPA;Belém;;Brazil;BR
Porto Digital (Brazil);;Recife;;Brazil;BR
Associação Nacional de Pesquisadores e Professores de História das Américas;ANPHLAC;São Paulo;;Brazil;BR
Governo do Pará;;Marabá;;Brazil;BR
Empresa Mato-grossense de Pesquisa, Assistência e Extensão Rural;Empaer;Cuiabá;;Brazil;BR
Instituto Federal do Sul de Minas;IFSULDEMINAS;Pouso Alegre;;Brazil;BR
Prefeitura Municipal de Alto Alegre;;São Paulo;;Brazil;BR
Associação Nacional de Política e Administração da Educação;ANPAE;Goiânia;;Brazil;BR
Prefeitura Municipal de Anapolis;;Anápolis;;Brazil;BR
Escola de Comando e Estado-Maior do Exército;ECEME;Rio de Janeiro;;Brazil;BR
Prefeitura Municipal de Barra Mansa;;Rio de Janeiro;;Brazil;BR
Prefeitura Municipal de Campos dos Goytacazes;;Rio de Janeiro;;Brazil;BR
University Association for Research in Fundamental Psychopathology;UARFP;São Paulo;;Brazil;BR
Instituto Federal do Tocantins;IFTO;Palmas;;Brazil;BR
Prefeitura Municipal de Esteio;;Rio Grande;;Brazil;BR
Prefeitura Municipal de Igarapé;;Igarapé;;Brazil;BR
Instituto Federal do Acre;IFAC;Rio Branco;;Brazil;BR
Prefeitura Municipal de Rio das Ostras;;Rio das Ostras;;Brazil;BR
Prefeitura Municipal de Sapiranga;;Sapiranga;;Brazil;BR
Teccampos (Brazil);;Campos dos Goytacazes;;Brazil;BR
Instituto Federal do Amapá;IFAP;Macapá;;Brazil;BR
Prefeitura Municipal de Tauá;;Fortaleza;;Brazil;BR
Célia Helena Centro de Artes e Educação;;São Paulo;;Brazil;BR
Escola Superior de Ciências da Saúde;ESCS;Brasília de Minas;;Brazil;BR
Inesc P&D Brasil;;Santos;;Brazil;BR
Instituto Federal do Maranhão;IFMA;São Luís;;Brazil;BR
Escola Superior Dom Helder Câmara;;Belo Horizonte;;Brazil;BR
Instituto Agronômico de Pernambuco;IPA;Recife;;Brazil;BR
Instituto Federal do Piauí;IFPI;Teresina;;Brazil;BR
International Baby Food Action Network;IBFAN;São Paulo;;Brazil;BR
Instituto Federal do Sertão Pernambucano;;Petrolina;;Brazil;BR
Instituto Brasileiro de Informação em Ciência e Tecnologia;IBICT;Brasília;;Brazil;BR
Instituto Federal do Sudeste de Minas Gerais;IFSUDESTEMG;Juiz de Fora;;Brazil;BR
Instituto Federal do Triângulo Mineir;IFTM;Uberaba;;Brazil;BR
Departamento de Ciência e Tecnologia;DCT;Brasília;;Brazil;BR
Instituto Brasileiro de Museus;Ibram;Brasília;;Brazil;BR
Instituto Federal Farroupilha;;Santa Maria;;Brazil;BR
Centro de Direito Internacional;CEDIN;Belo Horizonte;;Brazil;BR
Biominas (Brazil);;Belo Horizonte;;Brazil;BR
Instituto Federal Sul-rio-grandense;IFSul;Pelotas;;Brazil;BR
Fundação Cearense de Meteorologia e Recursos Hídricos;FUNCEME;Fortaleza;;Brazil;BR
Instituto Brasileiro de Tecnologia do Couro, Calçado e Artefatos;IBTeC;Novo Hamburgo;;Brazil;BR
Secretaria de Ciência, Tecnologia e Inovação;SECTI;Salvador;;Brazil;BR
Instituto Florestal;;São Paulo;;Brazil;BR
Secretaria de Educação de Pernambuco;;Recife;;Brazil;BR
Instituto By Brasil;IBB;Petrópolis;;Brazil;BR
Reference Center Foundation for Innovative Technologies;CERTI;Florianópolis;;Brazil;BR
Centro de Estudos e Sistemas Avançados do Recife;CESAR;Recife;;Brazil;BR
Secretaria de Estado de Educação do Distrito Federal;SEDF;Brasília;;Brazil;BR
Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural;INCAPER;Vitória;;Brazil;BR
Instituto Geológico;;São Paulo;;Brazil;BR
Centro Internacional de Semiótica e Comunicação;CISECO;Japaratinga;;Brazil;BR
D’Or Institute for Research and Education;IDOR;Rio de Janeiro;;Brazil;BR
Fundação de Ciência e Tecnologia;CIENTEC;Porto Alegre;;Brazil;BR
Instituto de Biologia Molecular do Paraná;IBPM;Curitiba;;Brazil;BR
Instituto Nacional do Semiárido;INSA;Campina Grande;;Brazil;BR
Fundação de Economia e Estatística Siegfried Emanuel Heuser;FEE;Porto Alegre;;Brazil;BR
Sociedade Brasileira de Biofísica;SBBF;Rio de Janeiro;;Brazil;BR
Instituto de Controle do Espaço Aéreo;ICEA;São José dos Campos;;Brazil;BR
Instituto Rio Grandense do Arroz;IRGA;Porto Alegre;;Brazil;BR
Brazilian Computer Society;SBC;Porto Alegre;;Brazil;BR
UNIFAVIP;;Caruaru;;Brazil;BR
Sociedade Brasileira de Economia Administração e Sociologia Rural;SOBER;Brasília;;Brazil;BR
Escola Técnica de eletrônic;ETE FMC;Santa Rita do Sapucaí;;Brazil;BR
Sociedade Brasileira de Educação Matemática;SBEM;Brasília;;Brazil;BR
Fundação Liberato;;Novo Hamburgo;;Brazil;BR
Sociedade Brasileira de Recursos Genéticos;SBRG;Brasília;;Brazil;BR
Instituto de Ensino e Pesquisa Santa Casa;;Belo Horizonte;;Brazil;BR
Federal University of Southern and Southeastern Pará;UNIFESSPA;Marabá;;Brazil;BR
University of the State of Paraná;;Paranavaí;;Brazil;BR
Sociedade de Anestesiologia do Rio Grande do Sul;SARGS;Porto Alegre;;Brazil;BR
Universidade Estadual do Rio Grande do Sul;UERGS;Osório;;Brazil;BR
Sociedade Brasileira de Ensino de Biologia;SBEnBio;São Paulo;;Brazil;BR
Faculdade Única;;Barroso;;Brazil;BR
Goiás State University;UEG;Anápolis;;Brazil;BR
Sociedade Brasileira de Geofísica;SBGf;Rio de Janeiro;;Brazil;BR
Sociedade Latino Americana de Biomateriais e Órgãos Artificiais;;São Paulo;;Brazil;BR
Mato Grosso do Sul State University;UEMS;Dourados;;Brazil;BR
Federal University of Southern Bahia;UFSB;Itabuna;;Brazil;BR
Sociedade Brasileira de História da Matemática;SBHMat;Rio Claro;;Brazil;BR
Sociedade Brasileira de Pesquisa Operacional;SOBRAPO;Rio de Janeiro;;Brazil;BR
Universidade Estadual de Roraima;UERR;Boa Vista;;Brazil;BR
Sociedade Brasileira de Cardiologia;SBC;São Paulo;;Brazil;BR
Centro Nacional de Monitoramento e Alertas de Desastres Naturais;;São José dos Campos;;Brazil;BR
Dow Chemical (Brasil);;São Paulo;;Brazil;BR
Johnson & Johnson (Brazil);;São Paulo;;Brazil;BR
Instituto de Pesquisas Ecológicas;IPÊ;São Paulo;;Brazil;BR
Instituto Marés;;Rio de Janeiro;;Brazil;BR
Fundação Apolônio Salles de Desenvolvimento Educacional;FADURPE;Recife;;Brazil;BR
Fundação de Amparo à Pesquisa e Extensão Universitária;FAPEU;Trindade;;Brazil;BR
Fundação Instituto de Pesca do Estado do Rio de Janeiro;FIPERJ;Niterói;;Brazil;BR
Gastro Obeso Center;;São Paulo;;Brazil;BR
Hospital do Servidor Público Municipal;HSPM;São Paulo;;Brazil;BR
Samsung (Brazil);;São Paulo;;Brazil;BR
Secretaria de Estado de Segurança Pública;SSP/DF;Brasília;;Brazil;BR
Monsanto (Brazil);;São Paulo;;Brazil;BR
Robert Bosch (Brazil);;Campinas;;Brazil;BR
Siemens (Brazil);;São Paulo;;Brazil;BR
Federal University of Technology – Paraná;UTFPR;Curitiba;;Brazil;BR
ThyssenKrupp (Brazil);;Campo Limpo Paulista;;Brazil;BR
TE Connectivity (Brazil);;Bragança Paulista;;Brazil;BR
Valeo (Brazil);;São Paulo;;Brazil;BR
BorgWarner (Brazil);;Itatiba;;Brazil;BR
Instituto Kairós;;Belo Horizonte;;Brazil;BR
Brazilian Society of Tropical Medicine;BSTM;Brasília;;Brazil;BR
Cristalia (Brazil);;Itapira;;Brazil;BR
Alergo Dermatologia Integrada;;São Paulo;;Brazil;BR
Centro de Pesquisas Oncológicas;CEPON;Florianópolis;;Brazil;BR
Coris Medicina Avançada;;Florianópolis;;Brazil;BR
Hospital Fernandes Távora;;Fortaleza;;Brazil;BR
Hospital Bandeirantes;;São Paulo;;Brazil;BR
Hospital Santa Luzia;HSL;Brasília;;Brazil;BR
São Camilo Hospital;;São Paulo;;Brazil;BR
Instituto de Medicina Avançada;;Sumaré;;Brazil;BR
Hospital de Base;;São José do Rio Preto;;Brazil;BR
Hospital do Coração;;São Paulo;;Brazil;BR
Hospital e Maternidade Celso Pierro;HMCP;Campinas;;Brazil;BR
Hospital Leforte;;São Paulo;;Brazil;BR
Instituto de Cardiologia de Santa Catarina;ICSC;São José;;Brazil;BR
Hospital Regional de São José Dr. Homero de Miranda Gomes;;São José;;Brazil;BR
Hospital Haroldo Juaçaba;;Fortaleza;;Brazil;BR
Grupo Santa Casa de Belo Horizonte;;Belo Horizonte;;Brazil;BR
Santa Casa de Votuporanga;;Votuporanga;;Brazil;BR
Sport Club Corinthians Paulista;;São Paulo;;Brazil;BR
Fundação de Apoio ao Desenvolvimento da Computação Científica;FACC;Rio de Janeiro;;Brazil;BR
Hospital Central da Polícia Militar;HCPM;Rio de Janeiro;;Brazil;BR
Euvaldo Lodi Institute;IEL;Recife;;Brazil;BR
Whirlpool (Brazil);;São Paulo;;Brazil;BR
Innovation Center Denmark;;São Paulo;;Brazil;BR
IBM Research - Brazil;;Rio de Janeiro;;Brazil;BR
Institutos Lactec;;Curitiba;;Brazil;BR
Sociedade Brasileira de Cirurgia Plástica;SBCP;São Paulo;;Brazil;BR
Agrisus Foundation – Sustainable Agriculture;;São Paulo;;Brazil;BR
Companhia Brasileira de Metalurgia e Mineração (Brazil);CBMM;Araxá;;Brazil;BR
Fundação Gorceix;;Ouro Preto;;Brazil;BR
Boticário Group Foundation;;Curitiba;;Brazil;BR
Fundação de Empreendimentos Científicos e Tecnológicos;FINATEC;Brasília;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia de Catálise em Sistemas Moleculares e Nanoestruturados;;Florianópolis;;Brazil;BR
National Institute of Science and Technology Complex Fluids;INCT-FCX;São Paulo;;Brazil;BR
Instituto Nacional de Ciências e Tecnologias Analíticas Avançadas;INCTAA;São Paulo;;Brazil;BR
Instituto Nacional de Ciências dos Materiais em Nanotecnologia;INCTMN;Araraquara;;Brazil;BR
Brazilian Development Bank;BNDES;Rio de Janeiro;;Brazil;BR
Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular;INCTEM;Rio de Janeiro;;Brazil;BR
Instituto Sapientia;IS;Brasília;;Brazil;BR
Instituto de Pesquisas da Marinha;IPQM;Rio de Janeiro;;Brazil;BR
Hospital Estadual Mário Covas;;Santo André;;Brazil;BR
Libbs (Brazil);;São Paulo;;Brazil;BR
Hospital Municipal São José;HMSJ;Joinville;;Brazil;BR
Brf (Brazil);;São Paulo;;Brazil;BR
Stiftung Mandacaru;;Fortaleza;;Brazil;BR
Sanofi (Brazil);;São Paulo;;Brazil;BR
Hospital Universitário da Universidade Federal do Maranhão;HUUFMA;São Luís;;Brazil;BR
Hospital das Clínicas da Universidade Federal de Pernambuco;HC-UFPE;Recife;;Brazil;BR
Hospital Universitário Onofre Lopes;HUOL;Natal;;Brazil;BR
Hospital Universitário Oswaldo Cruz;HUOC;Recife;;Brazil;BR
Hospital Universitário Regional do Norte do Paraná;;Londrina;;Brazil;BR
Hospital Universitário - Universidade Federal de Juiz de Fora;;Juiz de Fora;;Brazil;BR
Hospital Universitário Walter Cantídio;HUWC;Fortaleza;;Brazil;BR
Hospital Universitário da Universidade de São Paulo;HU-USP;São Paulo;;Brazil;BR
Hospital Universitário Lauro Wanderley;HULW-UFPB;João Pessoa;;Brazil;BR
Polydoro Ernani de São Thiago University Hospital;HU;Florianópolis;;Brazil;BR
Unidade Integrada de Farmacologia e Gastroenterologia;UNIFAG;São Paulo;;Brazil;BR
Hospital Universitário de Santa Maria;HUSM;Santa Maria;;Brazil;BR
Instituto do Câncer do Estado de São Paulo;ICESP;São Paulo;;Brazil;BR
Instituto de Cardiologia do Distrito Federal;ICDF;Brasília;;Brazil;BR
Support group for adolescents and children with cancer;GRAACC;São Paulo;;Brazil;BR
Instituto da Visão;;Belo Horizonte;;Brazil;BR
Instituto de Ciências Farmacêuticas;ICF;Goiás;;Brazil;BR
Instituto ABCD;;Pinheiro;;Brazil;BR
Instituto Brasileiro de Osteopatia;IBO;São Paulo;;Brazil;BR
Instituto Brasiliense de Otorrinolaringologia;IBORL;Brasília;;Brazil;BR
Instituto do Sono;;São Paulo;;Brazil;BR
Fundação Saúde;;Rio de Janeiro;;Brazil;BR
Hemorio;;Rio de Janeiro;;Brazil;BR
Instituto de Gastroenterologia de Goiânia;IGG;Goiânia;;Brazil;BR
Instituto de Olhos de Goiânia;;Goiânia;;Brazil;BR
Clínica e Instituto de Oftalmologia Ivo Corrêa Meyer;;Porto Alegre;;Brazil;BR
Instituto Paulista de Estudos e Pesquisas em Oftalmologia;IPEPO;São Paulo;;Brazil;BR
Instituto Ivo Pitanguy;;Rio de Janeiro;;Brazil;BR
Instituto de Dermatologia Dona Libania;;Fortaleza;;Brazil;BR
Instituto de Medicina Avançada;IMA;Campinas;;Brazil;BR
Instituto de Terapia Integrada e Oriental;ITIO;São Paulo;;Brazil;BR
Instituto de Urologia e Nefrologia;IUN;São José do Rio Preto;;Brazil;BR
Instituto do Cérebro de Brasília;ICB;Brasília;;Brazil;BR
Instituto Nacional de Traumatologia e Ortopedia;INTO;Rio de Janeiro;;Brazil;BR
Instituto de Oncologia do Paraná;IOP;Curitiba;;Brazil;BR
Hospital IPO;;Curitiba;;Brazil;BR
Instituto Scribner;;Curitiba;;Brazil;BR
Instituto Tropical de Medicina Reprodutiva;;Cuiabá;;Brazil;BR
Medcin Dermatologia;;Osasco;;Brazil;BR
Instituto Vascular BH;;Belo Horizonte;;Brazil;BR
Salgado Institute of Integral Health;;Londrina;;Brazil;BR
Associação de Assistência à Criança Deficiente;AACD;São Paulo;;Brazil;BR
Instituto Nefrológico de Campinas;INC Nefro;Campinas;;Brazil;BR
Sociedade Brasileira de Oncologia Clínica;SBOC;São Paulo;;Brazil;BR
Sociedade Brasileira de Cirurgia de Cabeça e Pescoço;SBCCP;São Paulo;;Brazil;BR
Sociedade Brasileira de Cirurgia Torácica;SBCT;São Paulo;;Brazil;BR
Associação de Medicina Intensiva Brasileira;AMIB;São Paulo;;Brazil;BR
Sociedade Brasileira de Endoscopia Digestiva;SOBED;São Paulo;;Brazil;BR
Cardiovascular Research Center;CRC;São Paulo;;Brazil;BR
Androfert;;Campinas;;Brazil;BR
Clinica Gastrobese;;Rio Grande;;Brazil;BR
Hospital Alvorada;;São Paulo;;Brazil;BR
Hospital Ana Nery;;Salvador;;Brazil;BR
Hospital de Câncer de Pernambuco;HCP;Recife;;Brazil;BR
Hospital de Clínicas da Unicamp;;São José dos Campos;;Brazil;BR
Hospital de Messejana;;Fortaleza;;Brazil;BR
Hospital Ernesto Dornelles;HED;Porto Alegre;;Brazil;BR
Hospital Estadual Centra;HEC;Vitória;;Brazil;BR
Hospital Infantil Albert Sabin;HIAS;Fortaleza;;Brazil;BR
Hospital Oftalmologico de Brasília;HOB;Brasília;;Brazil;BR
Hospital Ortopédico de Passo Fundo;;Passo Fundo;;Brazil;BR
Hospital Pitangueiras;;Jundiaí;;Brazil;BR
Hospital Regional de Presidente Prudente;;Presidente Prudente;;Brazil;BR
Hospital Regional Publico do Araguaia;HRPA;Redenção;;Brazil;BR
Hospital Risoleta Tolentino Neves;;Belo Horizonte;;Brazil;BR
Santa Casa de Misericórdia de Passos;;Passos;;Brazil;BR
Hospital São Domingos;;São Luís;;Brazil;BR
Hospital São José do Avaí;HSJA;Itaperuna;;Brazil;BR
Hospital TotalCor;;São Paulo;;Brazil;BR
Lifecenter Hospital;;Belo Horizonte;;Brazil;BR
Retina Clinic;;Osasco;;Brazil;BR
Fundação Edson Queiroz;;Fortaleza;;Brazil;BR
Fundação Ataulpho de Paiva;FAP;Rio de Janeiro;;Brazil;BR
Biocinese (Brazil);;Toledo;;Brazil;BR
Faculdade de Medicina de Petrópolis;FMP/FASE;Petrópolis;;Brazil;BR
Fundação Altino Ventura;;Recife;;Brazil;BR
Fundação Bahiana de Infectologia;;Salvador;;Brazil;BR
Gastrocirurgia de Brasília;;Brasília;;Brazil;BR
Ciclo de Mutação (Brazil);;São José do Rio Preto;;Brazil;BR
University Alto Vale do Rio do Peixe;UNIARP;Caçador;;Brazil;BR
Universidade Estadual da Região Tocantina do Maranhão;UEMASUL;Imperatriz;;Brazil;BR
Brain Institute of Rio Grande do Sul – PUCRS;InsCer;Porto Alegre;;Brazil;BR
Fundace;;Ribeirão Preto;;Brazil;BR
Academia da Força Aérea;AFA;Pirassununga;;Brazil;BR
Instituto Federal de Educação, Ciência e Tecnologia de Roraima;IFRR;Boa Vista;;Brazil;BR
Centro Universitário UNINOVAFAPI;;Teresina;;Brazil;BR
Associação Kuyper para Estudos Transdisciplinares;AKET;Belo Horizonte;;Brazil;BR
TOTVS (Brazil);;São José dos Campos;;Brazil;BR
CSEM;;Belo Horizonte;;Brazil;BR
Hospital Araújo Jorge;HAJ;Goiânia;;Brazil;BR
Associação Brasileira de Esclerose Lateral Amiotrófica;ABRELA;São Paulo;;Brazil;BR
British Council;;São Paulo;;Brazil;BR
Boehringer Ingelheim (Brazil);;São Paulo;;Brazil;BR
Hospital das Clínicas da Universidade Federal de Minas Gerais;HC-UFMG;Belo Horizonte;;Brazil;BR
Hospital das Clínicas Samuel Libânio;HCSL;Pouso Alegre;;Brazil;BR
Hospital Napoleão Laureano;;Jaguaribe;;Brazil;BR
Igarapé Institute;;Rio de Janeiro;;Brazil;BR
Instituto Akatu;;São Paulo;;Brazil;BR
Grupo de Açãoe Estudos Ambientais;GAEA;Amparo;;Brazil;BR
Instituto Paulo Gontijo;IPG;São Paulo;;Brazil;BR
Ministry of Justice and Public Security;;Brasília;;Brazil;BR
Museu Afro Brasil;;São Paulo;;Brazil;BR
Instituto Nacional de Psiquiatria do Desenvolvimento para Crianças e Adolescentes;INPD;São Paulo;;Brazil;BR
Centro Panamericano de Fiebre Aftosa;PANAFTOSA;Duque de Caxias;;Brazil;BR
Aché (Brazil);;Guarulhos;;Brazil;BR
Villares Metals (Brasil);;Sumaré;;Brazil;BR
Agilent Technologies (Brazil);;Barueri;;Brazil;BR
AgroBio;;São Paulo;;Brazil;BR
Companhia Siderúrgica Nacional (Brazil);CSN;São Paulo;;Brazil;BR
Ananse (Brazil);;Iperó;;Brazil;BR
ArcelorMittal (Brazil);;São Paulo;;Brazil;BR
Central Bela Vista (Brazil);;Botucatu;;Brazil;BR
Fundepag;;São Paulo;;Brazil;BR
Copersucar (Brazil);;São Paulo;;Brazil;BR
Faculdade Ceres;FACERES;São José do Rio Preto;;Brazil;BR
Intel (Brazil);;São Paulo;;Brazil;BR
Coopercitrus Cooperativa de Produtores Rurais;;São Paulo;;Brazil;BR
Associação Brasileira do Papelão Ondulado;ABPO;São Paulo;;Brazil;BR
Itaúsa (Brazil);;São Paulo;;Brazil;BR
Cooxupé;;Guaxupé;;Brazil;BR
AstraZeneca (Brazil);;São Paulo;;Brazil;BR
JP Group (Brazil);;Ribeirão Preto;;Brazil;BR
Sealed Air (Brazil);;São Paulo;;Brazil;BR
Dedini Industrias De Base (Brazil);;Piracicaba;;Brazil;BR
Laboratório Teuto (Brazil);;Anápolis;;Brazil;BR
Bio-Bras;;Montes Claros;;Brazil;BR
Eaton (Brazil);;São Paulo;;Brazil;BR
bioMérieux (Brazil);;São Paulo;;Brazil;BR
Engemasa (Brazil);;São Carlos;;Brazil;BR
Braile Biomédica (Brazil);;São José do Rio Preto;;Brazil;BR
Mahle (Brazil);;Mogi Guaçu;;Brazil;BR
Equipalcool (Brazil);;São Paulo;;Brazil;BR
Braskem (Brazil);;São Paulo;;Brazil;BR
Metalgráfica Rojek (Brazil);;Cajamar;;Brazil;BR
Atvos (Brazil);;São Paulo;;Brazil;BR
Waelzholz (Brasil);;São Bernardo do Campo;;Brazil;BR
Microsoft (Brazil);MS;São Paulo;;Brazil;BR
Celestica (Brasil);;Hortolândia;;Brazil;BR
Faculdades Guarulhos;FG;Guarulhos;;Brazil;BR
Grupo Montecitrus;;São Paulo;;Brazil;BR
CI&T (Brasil);;Campinas;;Brazil;BR
Companhia Brasileira de Aluminio;CBA;São Paulo;;Brazil;BR
GlaxoSmithKline (Brazil);GSK;Rio de Janeiro;;Brazil;BR
IBM (Brazil);;São Paulo;;Brazil;BR
Infibra (Brazil);;Leme;;Brazil;BR
Ourofino Saúde Animal (Brazil);;Ribeirão Preto;;Brazil;BR
Natura (Brazil);;Cajamar;;Brazil;BR
Owens Corning (Brazil);;São Paulo;;Brazil;BR
Nestlé (Brazil);;São Paulo;;Brazil;BR
